customer_id,first_name,last_name,email,phone,address,city,state,zip_code,date_of_birth,registration_date,customer_segment,credit_score,annual_income,is_active,created_at,updated_at
CUST_000495,David,Williams,david.williams847@outlook.com,+1-488-303-2382,6792 First St,San Jose,CA,33840,1972-04-20,2023-06-23,Standard,321,190919.11,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000496,Daniel,Johnson,daniel.johnson204@outlook.com,+1-918-972-3764,816 Second St,San Diego,CA,91003,1969-02-15,2024-02-18,Standard,391,192655.75,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000497,Jennifer,Johnson,jennifer.johnson736@business.org,+1-645-891-8433,8097 Main St,New York,NY,39423,1989-05-19,2024-07-09,Basic,594,155627.53,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000498,Michael,Miller,michael.miller615@yahoo.com,+1-489-844-4102,6854 Oak St,Houston,TX,63546,1994-07-06,2025-06-06,Basic,568,66209.98,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000499,Daniel,Brown,daniel.brown597@company.com,+1-287-110-8682,2183 First St,Philadelphia,PA,62108,1945-12-26,2024-05-26,VIP,733,153818.22,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000500,Jane,Johnson,jane.johnson61@gmail.com,+1-540-340-8715,5805 Park St,Dallas,TX,97921,1953-12-08,2025-05-02,Premium,559,113294.85,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000501,David,Miller,david.miller136@business.org,+1-242-694-3938,4265 Oak St,Philadelphia,PA,76027,1963-05-23,2023-09-09,VIP,435,40688.4,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000502,Michael,Jones,michael.jones321@gmail.com,+1-330-611-5603,5908 Second St,Los Angeles,CA,47083,1983-12-28,2024-02-10,Basic,746,181217.57,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000503,Mary,Davis,mary.davis570@company.com,+1-254-293-3435,895 Oak St,Chicago,IL,34004,2004-05-21,2022-12-14,Basic,467,148543.5,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000504,Jane,Davis,jane.davis453@outlook.com,+1-926-674-8949,7500 Second St,New York,NY,24744,1994-04-28,2024-11-23,Basic,395,60653.4,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000505,Michael,Williams,michael.williams843@outlook.com,+1-776-779-4479,9561 Main St,Dallas,TX,78945,1956-05-25,2024-07-30,VIP,378,68077.55,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000506,James,Johnson,james.johnson27@outlook.com,+1-897-796-2998,6459 First St,Philadelphia,PA,87376,1998-02-02,2023-10-11,Standard,329,39186.07,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000507,Lisa,Hernandez,lisa.hernandez609@gmail.com,+1-537-144-8423,5324 Elm St,Phoenix,AZ,84600,1996-01-02,2024-05-28,Premium,589,81554.9,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000508,Mary,Johnson,mary.johnson975@business.org,+1-590-194-7534,4181 Oak St,Dallas,TX,41467,1971-10-26,2025-02-02,Premium,513,53514.62,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000509,David,Hernandez,david.hernandez124@outlook.com,+1-702-920-8083,5081 Elm St,Chicago,IL,89103,1995-10-29,2023-07-30,Premium,676,114714.31,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000510,Lisa,Miller,lisa.miller275@business.org,+1-814-533-2478,6923 First St,San Diego,CA,90460,1990-11-20,2023-02-26,VIP,395,32076.67,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000511,Lisa,Hernandez,lisa.hernandez664@yahoo.com,+1-707-639-9596,1376 First St,Houston,TX,71370,1968-05-14,2025-02-22,VIP,607,51006.14,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000512,James,Jones,james.jones536@company.com,+1-502-682-1781,9028 Main St,Houston,TX,15910,1961-07-18,2024-12-26,VIP,722,41534.76,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000513,Emily,Jones,emily.jones84@business.org,+1-216-216-8583,2942 Oak St,San Jose,CA,61505,2003-07-18,2025-02-14,VIP,604,79940.61,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000514,Christopher,Hernandez,christopher.hernandez639@outlook.com,+1-549-992-4066,3459 Oak St,San Diego,CA,20252,1953-05-31,2024-02-19,Premium,744,118515.8,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000515,Robert,Johnson,robert.johnson176@company.com,+1-671-808-7637,9862 Elm St,New York,NY,73795,1980-06-09,2023-07-27,VIP,609,40336.15,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000516,John,Brown,john.brown836@gmail.com,+1-912-292-1439,3429 Second St,Los Angeles,CA,95016,1994-08-01,2024-03-26,VIP,495,40066.37,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000517,Michael,Davis,michael.davis23@gmail.com,+1-370-256-8295,7948 Second St,San Antonio,TX,12572,1967-04-12,2024-03-25,Standard,601,124650.33,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000518,John,Garcia,john.garcia106@company.com,+1-625-968-9121,9481 Park St,New York,NY,82653,1981-07-08,2025-05-20,VIP,709,110067.67,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000519,Sarah,Lopez,sarah.lopez541@gmail.com,+1-632-690-6174,9065 Main St,New York,NY,45107,1949-06-11,2023-04-02,VIP,419,111588.04,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000520,Lisa,Lopez,lisa.lopez22@yahoo.com,+1-494-843-4149,7689 First St,San Antonio,TX,67424,1986-10-13,2022-09-29,Standard,647,186303.73,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000521,Michael,Jones,michael.jones983@company.com,+1-889-768-6902,7739 Oak St,San Antonio,TX,91506,1989-01-06,2024-01-03,Premium,794,47591.9,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000522,Michael,Martinez,michael.martinez104@company.com,+1-705-410-4845,3432 Park St,San Diego,CA,16166,2005-12-23,2023-07-31,Basic,665,143462.38,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000523,Patricia,Rodriguez,patricia.rodriguez827@gmail.com,+1-545-540-2867,3715 Main St,New York,NY,83660,1987-07-02,2022-11-11,Basic,648,162355.02,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000524,Christopher,Rodriguez,christopher.rodriguez918@yahoo.com,+1-906-994-9444,9901 Elm St,Phoenix,AZ,23650,2003-01-30,2023-02-19,VIP,413,195565.46,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000525,Patricia,Rodriguez,patricia.rodriguez520@gmail.com,+1-371-745-2934,3366 First St,New York,NY,30582,1981-05-25,2023-02-11,VIP,401,52001.75,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000526,Emily,Williams,emily.williams869@yahoo.com,+1-649-525-1107,4020 Second St,Los Angeles,CA,54737,1981-11-17,2022-10-04,Standard,387,71552.74,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000527,Emily,Hernandez,emily.hernandez156@business.org,+1-631-906-4738,2261 Second St,Houston,TX,64186,1970-11-19,2023-01-07,Basic,330,102451.27,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000528,Mary,Gonzalez,mary.gonzalez967@gmail.com,+1-286-446-6157,6581 Oak St,Dallas,TX,66894,2002-02-02,2023-05-21,Premium,454,182939.45,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000529,James,Lopez,james.lopez997@outlook.com,+1-629-511-5986,5140 First St,Dallas,TX,11035,1982-07-04,2022-08-19,Standard,713,103083.08,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000530,Daniel,Rodriguez,daniel.rodriguez808@business.org,+1-867-552-6656,6628 Oak St,San Jose,CA,49522,2000-01-17,2025-05-20,Basic,699,151892.27,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000531,William,Rodriguez,william.rodriguez219@gmail.com,+1-723-665-6115,8542 First St,Phoenix,AZ,93320,1993-04-01,2025-06-17,Premium,564,67234.46,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000532,Mary,Miller,mary.miller114@gmail.com,+1-581-365-9314,5808 Main St,Dallas,TX,16256,1949-03-16,2024-11-21,VIP,605,125176.17,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000533,Lisa,Garcia,lisa.garcia825@business.org,+1-779-831-9737,9758 Oak St,Houston,TX,55919,1980-10-05,2023-12-30,Standard,686,115941.66,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000534,Jane,Garcia,jane.garcia597@yahoo.com,+1-997-469-8443,1606 Oak St,Dallas,TX,65796,1970-08-21,2025-02-17,Premium,363,99355.18,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000535,Lisa,Brown,lisa.brown80@outlook.com,+1-893-638-7598,9638 Park St,San Diego,CA,78019,1972-03-09,2024-02-10,VIP,733,199389.56,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000536,Mary,Miller,mary.miller148@business.org,+1-330-596-8499,2120 Elm St,Chicago,IL,77264,1960-02-19,2024-12-05,Standard,766,107837.22,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000537,William,Garcia,william.garcia617@company.com,+1-312-223-7055,9368 First St,Los Angeles,CA,15279,1960-09-14,2024-09-24,Premium,680,78361.8,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000538,David,Jones,david.jones29@yahoo.com,+1-345-902-7910,798 First St,San Diego,CA,47156,1988-04-06,2024-07-25,VIP,302,46407.38,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000539,Jane,Smith,jane.smith493@business.org,+1-517-679-8411,5535 Second St,San Antonio,TX,72289,1953-04-07,2024-11-05,Standard,816,136380.55,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000540,James,Davis,james.davis888@outlook.com,+1-291-919-7711,6345 Oak St,Chicago,IL,61825,1977-03-11,2025-05-02,VIP,584,138035.39,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000541,Mary,Smith,mary.smith646@outlook.com,+1-774-760-3028,9165 Main St,San Jose,CA,35221,1952-02-06,2025-04-17,Standard,787,112961.79,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000542,Jane,Hernandez,jane.hernandez185@gmail.com,+1-481-905-4371,4019 Elm St,Dallas,TX,85963,1967-10-02,2025-02-11,Basic,711,128056.28,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000543,Patricia,Smith,patricia.smith448@yahoo.com,+1-624-124-9649,5200 Second St,Philadelphia,PA,43708,1999-06-10,2024-12-12,Premium,472,74936.55,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000544,David,Gonzalez,david.gonzalez158@outlook.com,+1-617-794-3772,966 Park St,Los Angeles,CA,52636,1991-04-29,2025-06-09,Premium,605,93239.45,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000545,Michael,Miller,michael.miller265@company.com,+1-323-153-4318,3926 Park St,Philadelphia,PA,86812,1986-05-22,2022-10-29,VIP,417,72125.32,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000546,Lisa,Rodriguez,lisa.rodriguez68@company.com,+1-229-517-4829,306 First St,San Antonio,TX,82623,1955-01-07,2025-01-08,Standard,428,78307.25,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000547,Lisa,Johnson,lisa.johnson209@yahoo.com,+1-582-653-3755,4017 Park St,Dallas,TX,65542,1957-10-19,2023-01-21,Premium,301,167212.65,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000548,James,Williams,james.williams62@company.com,+1-479-712-5110,6229 First St,New York,NY,92864,1988-07-08,2022-09-23,Basic,346,53247.85,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000549,David,Johnson,david.johnson716@gmail.com,+1-343-842-5578,7078 Oak St,San Antonio,TX,90012,1962-04-26,2023-10-22,Basic,567,196437.06,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000550,David,Brown,david.brown350@yahoo.com,+1-670-713-6381,261 Elm St,Philadelphia,PA,27527,1949-08-11,2025-07-30,VIP,304,182752.87,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000551,Robert,Rodriguez,robert.rodriguez781@company.com,+1-751-183-2270,8826 Main St,San Diego,CA,98029,1967-09-01,2024-11-24,Basic,685,169806.7,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000552,Robert,Williams,robert.williams128@company.com,+1-579-297-8283,154 Oak St,New York,NY,12592,1982-05-20,2023-08-02,Standard,392,167849.14,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000553,Christopher,Lopez,christopher.lopez240@company.com,+1-571-137-5599,8075 Elm St,Houston,TX,89433,1988-11-05,2025-07-20,Standard,705,44415.64,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000554,Jennifer,Rodriguez,jennifer.rodriguez175@business.org,+1-398-775-3875,1071 Park St,San Diego,CA,26809,2001-10-08,2024-11-16,Basic,533,179175.54,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000555,Sarah,Hernandez,sarah.hernandez994@business.org,+1-829-358-8437,33 Second St,New York,NY,94012,1947-03-21,2025-04-19,Basic,742,172759.77,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000556,David,Johnson,david.johnson478@company.com,+1-570-629-1712,3679 Main St,Dallas,TX,46429,1969-12-02,2022-08-09,VIP,623,25902.87,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000557,Emily,Johnson,emily.johnson828@gmail.com,+1-955-331-7943,1220 Oak St,San Jose,CA,35805,1992-11-06,2023-09-29,Basic,364,134549.07,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000558,John,Davis,john.davis828@gmail.com,+1-806-916-6477,4103 Oak St,San Antonio,TX,24134,1965-02-12,2024-04-02,Basic,355,168785.91,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000559,Jane,Gonzalez,jane.gonzalez635@company.com,+1-982-197-8314,9486 Main St,San Jose,CA,21211,2002-02-28,2025-05-27,VIP,620,180764.65,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000560,Christopher,Williams,christopher.williams942@company.com,+1-256-408-8075,1078 Main St,New York,NY,98809,2002-08-07,2025-04-19,Basic,690,95294.54,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000561,Sarah,Martinez,sarah.martinez11@company.com,+1-593-575-8014,1660 First St,San Jose,CA,95317,1946-12-24,2025-06-11,VIP,829,82433.89,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000562,Jane,Johnson,jane.johnson610@gmail.com,+1-807-908-4172,9392 Oak St,New York,NY,93540,1961-12-13,2024-02-26,Basic,731,109244.88,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000563,Michael,Brown,michael.brown817@gmail.com,+1-261-230-6106,9577 Second St,Chicago,IL,77256,1949-02-19,2023-08-02,Basic,449,50796.59,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000564,Jennifer,Garcia,jennifer.garcia378@gmail.com,+1-730-700-3369,940 Oak St,Phoenix,AZ,76467,1957-05-31,2025-04-14,VIP,652,59196.25,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000565,James,Brown,james.brown350@yahoo.com,+1-883-587-8657,9827 Elm St,Los Angeles,CA,53403,1955-09-18,2023-09-16,Basic,728,82508.33,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000566,Lisa,Gonzalez,lisa.gonzalez508@yahoo.com,+1-203-754-4654,3773 Second St,New York,NY,91778,1988-06-25,2024-04-01,VIP,639,166272.48,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000567,Sarah,Miller,sarah.miller846@gmail.com,+1-571-110-2208,5864 Main St,Chicago,IL,82704,1997-04-09,2024-10-16,Basic,750,59020.6,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000568,John,Smith,john.smith203@outlook.com,+1-378-324-5292,2856 First St,Houston,TX,82680,1985-07-16,2024-08-03,Standard,322,55813.55,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000569,Daniel,Johnson,daniel.johnson852@yahoo.com,+1-588-770-2818,5545 Oak St,New York,NY,49986,1966-09-05,2024-03-30,Basic,681,140659.03,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000570,Daniel,Lopez,daniel.lopez122@yahoo.com,+1-333-913-4107,3141 Park St,Los Angeles,CA,59570,1974-01-11,2023-10-22,VIP,550,186177.38,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000571,Patricia,Rodriguez,patricia.rodriguez809@yahoo.com,+1-535-353-1872,4589 Oak St,Phoenix,AZ,76619,1955-03-16,2022-11-06,Standard,383,162316.41,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000572,Michael,Rodriguez,michael.rodriguez770@business.org,+1-583-610-9501,7607 Oak St,San Antonio,TX,52182,1974-01-23,2022-08-23,VIP,806,107907.68,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000573,James,Gonzalez,james.gonzalez666@gmail.com,+1-412-324-4325,7407 Oak St,San Jose,CA,61891,1987-12-30,2023-11-16,VIP,686,124989.82,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000574,David,Rodriguez,david.rodriguez138@gmail.com,+1-502-555-9500,5761 Oak St,Los Angeles,CA,86541,2003-11-30,2022-12-25,Basic,736,103951.46,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000575,Robert,Garcia,robert.garcia325@outlook.com,+1-591-125-3942,7237 Oak St,San Diego,CA,44815,1949-09-16,2025-03-01,Basic,384,76540.62,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000576,Christopher,Jones,christopher.jones101@gmail.com,+1-273-468-1627,8947 Oak St,Houston,TX,53746,1989-12-18,2023-09-29,Basic,609,155411.99,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000577,Sarah,Lopez,sarah.lopez142@business.org,+1-467-108-5906,4618 First St,San Jose,CA,62928,1971-03-16,2025-07-10,VIP,824,198123.06,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000578,Patricia,Miller,patricia.miller233@yahoo.com,+1-685-339-9451,9618 Park St,Houston,TX,71438,1966-03-18,2023-09-06,Premium,620,173015.29,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000579,Christopher,Lopez,christopher.lopez215@company.com,+1-660-973-1493,6140 Oak St,San Antonio,TX,85695,1996-02-03,2023-11-17,Premium,811,166820.24,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000580,Emily,Brown,emily.brown436@company.com,+1-981-897-9808,4910 First St,San Antonio,TX,86933,2005-07-09,2025-05-30,Standard,457,196017.58,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000581,Jennifer,Hernandez,jennifer.hernandez936@business.org,+1-787-987-7404,6248 Oak St,San Jose,CA,61201,2001-11-21,2022-08-05,VIP,492,108086.09,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000582,Jennifer,Davis,jennifer.davis96@yahoo.com,+1-306-791-3910,526 Elm St,Phoenix,AZ,89084,1963-10-09,2025-06-10,Standard,503,37160.93,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000583,David,Brown,david.brown299@business.org,+1-271-565-1941,6040 Park St,Houston,TX,11447,1992-03-10,2023-10-04,VIP,700,52481.2,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000584,Michael,Rodriguez,michael.rodriguez490@gmail.com,+1-598-986-4382,2129 Oak St,San Antonio,TX,50600,1968-10-30,2022-12-05,Standard,617,127811.09,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000585,David,Brown,david.brown147@company.com,+1-265-944-7541,9910 Oak St,New York,NY,78925,1978-02-05,2022-11-02,VIP,773,125823.23,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000586,David,Hernandez,david.hernandez356@outlook.com,+1-600-727-3869,6801 Oak St,San Diego,CA,33537,1952-03-09,2023-03-03,VIP,693,184395.79,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000587,Mary,Martinez,mary.martinez403@gmail.com,+1-445-991-3587,4486 Elm St,Los Angeles,CA,80482,1981-06-02,2025-03-20,Standard,805,96973.68,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000588,Emily,Johnson,emily.johnson517@outlook.com,+1-619-561-3700,4142 Oak St,Los Angeles,CA,76330,2003-08-08,2022-12-31,Premium,374,136801.66,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000589,Robert,Garcia,robert.garcia877@yahoo.com,+1-606-138-1175,4106 Main St,San Antonio,TX,27888,1978-04-05,2022-12-27,VIP,772,36941.5,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000590,Mary,Davis,mary.davis483@outlook.com,+1-365-274-1295,9945 Main St,Chicago,IL,33230,1981-03-20,2024-11-22,VIP,472,38577.43,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000591,James,Jones,james.jones452@outlook.com,+1-382-321-1564,8722 Oak St,Chicago,IL,67941,2003-04-28,2022-08-29,Premium,699,145810.67,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000592,John,Martinez,john.martinez50@company.com,+1-985-306-5091,6139 Oak St,New York,NY,36212,1999-05-29,2025-07-02,VIP,328,198125.86,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000593,Patricia,Brown,patricia.brown226@gmail.com,+1-880-271-3736,722 Second St,Los Angeles,CA,77174,1997-12-11,2023-10-04,Basic,494,134317.84,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000594,Robert,Johnson,robert.johnson219@gmail.com,+1-565-431-3844,246 Second St,Houston,TX,95720,1979-03-27,2025-07-10,VIP,517,105285.79,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000595,James,Jones,james.jones378@gmail.com,+1-268-323-7735,4941 Park St,San Jose,CA,75480,1998-06-21,2024-08-17,Basic,397,129976.75,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000596,James,Gonzalez,james.gonzalez341@yahoo.com,+1-850-879-6209,7900 Main St,Chicago,IL,53922,2006-01-08,2023-01-27,VIP,823,137103.59,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000597,William,Martinez,william.martinez239@gmail.com,+1-831-877-3032,5061 Oak St,New York,NY,66164,1985-10-03,2025-02-22,Premium,440,90541.63,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000598,Sarah,Williams,sarah.williams210@gmail.com,+1-443-842-8270,5386 Oak St,San Antonio,TX,46454,1979-02-12,2025-05-14,VIP,595,156346.41,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000599,Patricia,Lopez,patricia.lopez351@yahoo.com,+1-410-652-1885,4069 Elm St,Philadelphia,PA,39156,1953-01-19,2023-06-14,Basic,487,102413.16,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000600,Jane,Davis,jane.davis977@yahoo.com,+1-253-749-3318,3346 Oak St,Los Angeles,CA,22027,1992-01-09,2024-06-11,Standard,819,38678.79,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000601,David,Williams,david.williams251@company.com,+1-380-720-5079,4967 First St,Houston,TX,85552,1967-05-23,2024-06-17,Basic,792,39002.8,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000602,Robert,Miller,robert.miller483@company.com,+1-632-617-8101,2554 Second St,Chicago,IL,12596,1973-05-21,2023-03-12,Premium,607,129157.09,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000603,William,Lopez,william.lopez264@company.com,+1-674-413-8431,4641 Second St,Chicago,IL,83681,1953-03-27,2022-11-23,Premium,641,48914.86,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000604,Sarah,Williams,sarah.williams5@gmail.com,+1-712-847-7131,8052 Second St,Houston,TX,64502,1972-03-14,2023-07-01,VIP,801,78866.89,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000605,Robert,Smith,robert.smith395@business.org,+1-366-298-8148,4183 Elm St,Los Angeles,CA,55688,1961-11-20,2022-11-07,Basic,359,138908.61,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000606,Mary,Brown,mary.brown490@gmail.com,+1-570-746-1462,2423 First St,Houston,TX,89355,1966-09-29,2024-10-06,Basic,553,130376.13,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000607,John,Johnson,john.johnson660@company.com,+1-607-823-2316,8496 Oak St,Los Angeles,CA,65436,1992-09-23,2023-03-13,Basic,609,112613.19,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000608,Jennifer,Jones,jennifer.jones771@gmail.com,+1-311-751-6642,2339 First St,San Antonio,TX,37462,1971-11-26,2023-11-12,Premium,472,167868.14,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000609,Jane,Johnson,jane.johnson538@company.com,+1-870-395-8060,2796 Oak St,San Antonio,TX,59106,1990-11-19,2024-11-01,Standard,798,56847.26,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000610,Lisa,Martinez,lisa.martinez191@yahoo.com,+1-260-867-3993,3144 First St,Houston,TX,63581,1968-01-25,2024-12-23,Standard,381,76296.98,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000611,Jane,Jones,jane.jones351@gmail.com,+1-799-340-8829,7950 Elm St,Los Angeles,CA,23213,2006-10-02,2025-03-31,Basic,307,141431.4,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000612,Jane,Brown,jane.brown811@gmail.com,+1-584-717-9520,4356 Second St,Dallas,TX,72027,1977-05-15,2023-03-08,Basic,679,144325.5,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000613,Emily,Brown,emily.brown682@company.com,+1-587-725-1937,5834 First St,Philadelphia,PA,23130,2007-04-30,2023-01-11,VIP,442,29494.07,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000614,Patricia,Rodriguez,patricia.rodriguez974@yahoo.com,+1-577-562-8785,8437 Second St,Phoenix,AZ,96537,1990-09-29,2025-07-28,Basic,317,135911.03,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000615,Christopher,Lopez,christopher.lopez695@company.com,+1-439-721-8938,6557 Elm St,Philadelphia,PA,90293,2000-04-21,2023-08-21,VIP,787,197702.51,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000616,Mary,Miller,mary.miller622@yahoo.com,+1-929-246-9520,9370 Elm St,Phoenix,AZ,76143,2004-10-03,2024-11-15,VIP,389,77735.95,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000617,Michael,Davis,michael.davis494@business.org,+1-446-349-4467,2793 Elm St,Los Angeles,CA,21722,1998-02-21,2023-02-25,Premium,464,187575.61,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000618,Daniel,Miller,daniel.miller226@outlook.com,+1-881-587-3016,2225 Park St,Phoenix,AZ,93040,1963-06-21,2025-01-30,Basic,529,188061.49,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000619,James,Garcia,james.garcia933@company.com,+1-869-757-8159,3824 Oak St,San Antonio,TX,43959,1997-03-24,2023-12-17,Premium,414,40599.4,True,2025-08-04 19:19:11,2025-08-04 19:19:11
