order_id,customer_id,product_id,employee_id,order_date,ship_date,quantity,unit_price,discount_percent,tax_amount,total_amount,order_status,shipping_address,payment_method,created_at,updated_at
ORD_00003063,CUST_000581,PROD_000174,EMP_000189,2024-12-02,2024-12-05,4,820.04,24.0,12.71,586.71,Processing,2198 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003064,CUST_000502,PROD_000192,EMP_000031,2024-07-30,2024-08-01,10,177.13,8.8,57.39,117.06,Cancelled,3472 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003065,CUST_000178,PROD_000062,EMP_000195,2024-05-23,2024-06-01,2,517.2,27.3,99.28,626.37,Shipped,5965 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003066,CUST_000585,PROD_000023,EMP_000127,2024-03-16,2024-03-24,7,131.11,21.5,43.67,496.54,Pending,1555 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003067,CUST_000972,PROD_000039,EMP_000061,2023-11-15,2023-11-19,6,569.34,7.5,20.96,214.2,Shipped,4051 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003068,CUST_000729,PROD_000194,EMP_000140,2025-02-13,2025-02-21,3,721.16,29.4,69.81,637.34,Shipped,460 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003069,CUST_000273,PROD_000115,EMP_000171,2025-04-19,2025-04-27,2,758.47,12.9,16.58,669.53,Cancelled,2838 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003070,CUST_000293,PROD_000099,EMP_000141,2024-10-10,2024-10-13,2,406.17,11.3,59.79,13.87,Cancelled,7068 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003071,CUST_000888,PROD_000179,EMP_000169,2023-10-14,2023-10-22,4,150.09,21.5,21.77,147.66,Processing,4133 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003072,CUST_000464,PROD_000143,EMP_000186,2025-01-11,2025-01-15,7,517.31,2.4,34.04,112.99,Shipped,2235 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003073,CUST_000287,PROD_000123,EMP_000089,2024-01-27,2024-02-06,1,284.74,14.0,69.66,448.35,Shipped,3520 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003074,CUST_000004,PROD_000089,EMP_000118,2025-05-16,2025-05-26,5,671.04,1.0,69.14,190.68,Shipped,3555 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003075,CUST_000132,PROD_000069,EMP_000077,2023-10-26,2023-10-31,9,757.23,8.3,37.42,580.99,Cancelled,6047 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003076,CUST_000668,PROD_000179,EMP_000155,2024-01-18,2024-01-26,8,324.94,24.3,49.41,719.83,Pending,5280 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003077,CUST_000934,PROD_000110,EMP_000109,2025-07-06,2025-07-09,6,793.78,0.0,70.59,939.47,Processing,431 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003078,CUST_000853,PROD_000115,EMP_000114,2023-09-28,2023-09-30,5,616.49,8.6,92.6,173.36,Cancelled,4102 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003079,CUST_000120,PROD_000090,EMP_000045,2024-05-21,2024-05-30,4,15.74,22.5,54.95,730.86,Cancelled,772 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003080,CUST_000742,PROD_000122,EMP_000165,2025-07-13,2025-07-22,1,598.02,15.4,18.24,998.2,Cancelled,2120 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003081,CUST_000118,PROD_000002,EMP_000166,2023-11-01,2023-11-11,5,769.62,5.9,34.55,266.63,Cancelled,1344 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003082,CUST_000502,PROD_000200,EMP_000149,2025-02-24,2025-02-27,10,847.4,17.4,16.75,96.04,Pending,2750 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003083,CUST_000575,PROD_000035,EMP_000093,2023-11-30,2023-12-08,10,976.03,17.1,51.25,530.18,Shipped,4107 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003084,CUST_000809,PROD_000009,EMP_000060,2024-05-19,2024-05-22,3,306.64,16.5,85.57,473.11,Returned,527 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003085,CUST_000791,PROD_000137,EMP_000027,2024-03-29,2024-04-06,2,789.09,1.5,37.98,334.49,Shipped,6247 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003086,CUST_000166,PROD_000173,EMP_000013,2023-12-23,2024-01-01,6,125.89,10.7,78.07,148.89,Cancelled,6827 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003087,CUST_000987,PROD_000147,EMP_000150,2025-07-12,2025-07-22,8,967.03,8.7,28.07,118.5,Delivered,1802 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003088,CUST_000416,PROD_000076,EMP_000129,2024-12-06,2024-12-14,4,476.51,20.9,61.37,803.73,Pending,1732 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003089,CUST_000590,PROD_000110,EMP_000130,2023-11-26,2023-12-01,9,692.67,8.1,22.93,143.96,Cancelled,7235 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003090,CUST_000503,PROD_000020,EMP_000086,2023-10-30,2023-11-04,3,811.35,22.0,56.7,765.02,Shipped,9748 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003091,CUST_000807,PROD_000149,EMP_000078,2025-05-12,2025-05-20,8,61.09,14.0,8.83,814.14,Returned,772 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003092,CUST_000225,PROD_000103,EMP_000058,2025-01-22,2025-01-28,10,157.05,18.8,47.02,209.98,Pending,5545 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003093,CUST_000329,PROD_000137,EMP_000185,2024-07-18,2024-07-27,7,426.25,24.5,11.02,661.99,Shipped,3625 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003094,CUST_000385,PROD_000029,EMP_000017,2025-06-07,2025-06-13,5,154.31,27.0,11.59,845.64,Returned,8552 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003095,CUST_000263,PROD_000153,EMP_000182,2023-11-16,2023-11-18,10,156.46,21.3,32.52,584.85,Pending,7797 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003096,CUST_000670,PROD_000100,EMP_000109,2024-06-26,2024-07-01,9,128.77,6.7,21.8,456.05,Shipped,381 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003097,CUST_000096,PROD_000146,EMP_000140,2023-08-18,2023-08-19,2,827.51,0.1,40.99,559.68,Processing,4485 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003098,CUST_000394,PROD_000089,EMP_000198,2025-02-22,2025-02-27,10,824.79,9.4,66.6,611.78,Returned,8210 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003099,CUST_000670,PROD_000170,EMP_000085,2024-03-09,2024-03-15,2,990.93,17.9,34.64,873.79,Delivered,9489 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003100,CUST_000920,PROD_000055,EMP_000070,2023-10-17,2023-10-23,10,716.56,16.0,59.45,38.33,Shipped,4470 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003101,CUST_000900,PROD_000018,EMP_000009,2023-11-20,2023-11-21,7,590.68,12.0,54.09,606.85,Returned,3539 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003102,CUST_000408,PROD_000121,EMP_000151,2025-05-08,2025-05-11,7,801.23,8.6,76.23,837.61,Processing,790 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003103,CUST_000345,PROD_000145,EMP_000148,2025-08-01,2025-08-11,1,658.92,12.9,2.06,124.18,Delivered,7331 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003104,CUST_000108,PROD_000114,EMP_000160,2023-12-23,2023-12-30,6,106.96,24.1,99.28,609.26,Pending,8853 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003105,CUST_000742,PROD_000128,EMP_000075,2024-12-26,2025-01-05,5,360.32,10.7,53.3,598.01,Pending,8606 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003106,CUST_000751,PROD_000184,EMP_000086,2024-07-05,2024-07-10,10,964.91,7.7,46.22,514.94,Processing,6723 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003107,CUST_000481,PROD_000161,EMP_000162,2025-07-27,2025-08-05,7,993.31,21.2,67.16,184.08,Pending,9802 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003108,CUST_000836,PROD_000056,EMP_000006,2023-10-30,2023-11-07,9,129.45,22.2,12.86,965.17,Processing,5359 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003109,CUST_000663,PROD_000190,EMP_000184,2025-05-09,2025-05-19,2,173.75,13.2,41.86,883.87,Pending,8938 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003110,CUST_000881,PROD_000069,EMP_000080,2024-03-07,2024-03-10,5,395.13,13.0,69.99,971.53,Pending,4161 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003111,CUST_000623,PROD_000114,EMP_000106,2024-08-15,2024-08-21,8,101.53,10.2,29.83,356.56,Shipped,7217 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003112,CUST_000610,PROD_000101,EMP_000017,2025-05-06,2025-05-11,10,855.21,18.5,97.03,76.05,Returned,4336 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003113,CUST_000311,PROD_000166,EMP_000077,2024-08-26,2024-08-31,10,428.54,19.5,92.36,153.23,Pending,6898 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003114,CUST_000925,PROD_000158,EMP_000117,2024-01-17,2024-01-21,10,976.38,23.8,67.3,462.91,Delivered,6396 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003115,CUST_000366,PROD_000180,EMP_000039,2024-03-24,2024-03-29,5,189.91,29.0,24.06,839.39,Shipped,7878 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003116,CUST_000415,PROD_000089,EMP_000143,2025-07-25,2025-07-27,2,997.98,8.3,75.71,797.75,Delivered,9023 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003117,CUST_000336,PROD_000011,EMP_000173,2024-12-17,2024-12-27,7,737.57,1.5,10.29,147.66,Processing,7529 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003118,CUST_000176,PROD_000053,EMP_000156,2024-06-04,2024-06-08,6,188.4,12.6,8.49,997.41,Delivered,2841 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003119,CUST_000518,PROD_000018,EMP_000053,2024-08-25,2024-08-28,7,107.59,10.1,79.42,938.38,Delivered,90 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003120,CUST_000208,PROD_000166,EMP_000199,2024-12-28,2024-12-31,1,61.01,9.7,91.75,230.53,Shipped,6539 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003121,CUST_000800,PROD_000117,EMP_000025,2025-07-17,2025-07-26,6,227.87,3.4,7.75,409.57,Returned,8309 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003122,CUST_000182,PROD_000190,EMP_000143,2024-06-05,2024-06-13,6,201.38,3.2,50.91,547.5,Processing,3896 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003123,CUST_000155,PROD_000029,EMP_000089,2024-01-05,2024-01-08,10,420.8,10.9,52.09,754.16,Delivered,6292 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003124,CUST_000213,PROD_000034,EMP_000042,2025-06-16,2025-06-18,7,760.57,16.6,78.15,55.88,Pending,1568 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003125,CUST_000852,PROD_000180,EMP_000086,2025-05-10,2025-05-16,8,270.22,24.4,67.32,898.72,Shipped,1646 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003126,CUST_000560,PROD_000049,EMP_000178,2024-01-24,2024-01-28,5,25.05,19.5,46.92,716.21,Cancelled,4983 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003127,CUST_000375,PROD_000122,EMP_000112,2023-10-29,2023-11-05,10,757.65,11.3,34.38,416.87,Pending,1679 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003128,CUST_000045,PROD_000059,EMP_000079,2025-03-17,2025-03-23,8,695.03,3.7,97.95,449.92,Delivered,5645 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003129,CUST_000006,PROD_000013,EMP_000034,2025-01-02,2025-01-05,5,978.24,3.9,96.79,455.6,Delivered,6309 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003130,CUST_000678,PROD_000187,EMP_000050,2024-12-24,2024-12-30,2,812.97,18.7,45.17,746.26,Pending,1083 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003131,CUST_000982,PROD_000158,EMP_000042,2025-03-20,2025-03-28,1,840.04,29.2,93.12,582.63,Returned,911 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003132,CUST_000646,PROD_000066,EMP_000033,2024-05-21,2024-05-22,2,730.41,2.8,92.02,836.6,Processing,1232 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003133,CUST_000628,PROD_000030,EMP_000008,2025-06-23,2025-06-28,7,45.5,24.6,18.59,924.28,Shipped,9592 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003134,CUST_000548,PROD_000103,EMP_000182,2024-06-02,2024-06-08,2,30.65,16.4,59.72,218.45,Returned,2976 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003135,CUST_000798,PROD_000136,EMP_000059,2023-08-12,2023-08-22,3,740.43,0.2,34.05,222.32,Shipped,4389 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003136,CUST_000792,PROD_000105,EMP_000154,2024-03-18,2024-03-25,6,468.01,23.8,31.45,221.2,Shipped,9767 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003137,CUST_000434,PROD_000061,EMP_000196,2024-11-14,2024-11-16,3,874.8,23.1,34.25,244.09,Delivered,4287 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003138,CUST_000416,PROD_000009,EMP_000187,2025-05-17,2025-05-26,5,682.24,14.0,68.07,129.34,Processing,2376 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003139,CUST_000731,PROD_000069,EMP_000174,2023-10-15,2023-10-20,10,800.33,8.4,78.9,670.98,Shipped,8780 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003140,CUST_000405,PROD_000200,EMP_000159,2023-09-23,2023-09-28,5,970.92,2.4,26.25,126.87,Shipped,7594 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003141,CUST_000136,PROD_000098,EMP_000184,2024-11-14,2024-11-15,8,73.56,6.1,57.93,277.12,Cancelled,2125 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003142,CUST_000680,PROD_000102,EMP_000030,2024-10-19,2024-10-22,4,736.02,10.5,26.39,742.39,Returned,2414 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003143,CUST_000453,PROD_000045,EMP_000003,2025-01-03,2025-01-10,8,446.98,25.8,21.77,944.37,Returned,7551 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003144,CUST_000874,PROD_000157,EMP_000157,2024-11-30,2024-12-04,5,406.32,11.9,5.09,484.09,Processing,9227 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003145,CUST_000802,PROD_000164,EMP_000150,2023-09-28,2023-10-02,9,933.29,15.5,68.41,824.91,Cancelled,3454 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003146,CUST_000454,PROD_000061,EMP_000160,2025-07-21,2025-07-30,5,536.89,28.2,33.97,369.61,Delivered,8347 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003147,CUST_000702,PROD_000023,EMP_000068,2025-04-29,2025-05-06,3,465.99,15.1,39.53,980.48,Delivered,2639 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003148,CUST_000772,PROD_000101,EMP_000042,2023-08-11,2023-08-19,3,316.65,24.5,82.82,958.79,Shipped,4410 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003149,CUST_000086,PROD_000182,EMP_000069,2024-08-09,2024-08-19,10,457.86,6.1,3.5,303.09,Delivered,3481 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003150,CUST_000333,PROD_000073,EMP_000086,2024-09-08,2024-09-09,2,133.85,4.3,7.34,620.9,Returned,8540 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003151,CUST_000103,PROD_000053,EMP_000021,2024-01-08,2024-01-11,1,960.03,26.3,24.5,558.14,Cancelled,3838 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003152,CUST_000945,PROD_000048,EMP_000039,2023-10-04,2023-10-05,3,720.3,27.7,87.7,811.32,Delivered,6678 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003153,CUST_000840,PROD_000175,EMP_000104,2025-06-18,2025-06-27,4,699.76,4.8,16.46,710.42,Delivered,4744 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003154,CUST_000008,PROD_000154,EMP_000170,2023-09-21,2023-09-29,8,229.16,20.7,29.36,662.02,Processing,5986 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003155,CUST_000019,PROD_000188,EMP_000030,2023-12-07,2023-12-10,2,225.2,10.0,18.89,126.98,Shipped,3634 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003156,CUST_000747,PROD_000067,EMP_000100,2024-05-18,2024-05-25,10,230.42,1.8,47.56,334.98,Delivered,4890 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003157,CUST_000645,PROD_000023,EMP_000069,2024-12-31,2025-01-09,3,191.63,2.2,72.71,910.63,Shipped,8091 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003158,CUST_000384,PROD_000082,EMP_000059,2024-08-13,2024-08-16,2,402.67,29.1,73.6,652.35,Cancelled,5315 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003159,CUST_000158,PROD_000100,EMP_000153,2025-08-03,2025-08-08,6,23.6,29.0,81.64,730.0,Pending,7579 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003160,CUST_000515,PROD_000073,EMP_000149,2024-01-08,2024-01-18,4,961.23,17.4,79.33,828.09,Returned,9160 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003161,CUST_000518,PROD_000149,EMP_000136,2024-07-02,2024-07-03,2,40.82,19.0,34.05,771.1,Returned,2950 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003162,CUST_000978,PROD_000080,EMP_000188,2024-10-16,2024-10-20,1,320.86,19.8,74.68,430.99,Shipped,1567 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003163,CUST_000456,PROD_000005,EMP_000118,2023-10-05,2023-10-08,8,913.07,21.2,89.61,54.63,Returned,5727 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003164,CUST_000636,PROD_000076,EMP_000002,2023-10-08,2023-10-16,10,617.62,6.8,90.97,478.95,Cancelled,8399 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003165,CUST_000521,PROD_000095,EMP_000150,2024-11-08,2024-11-10,6,774.56,0.7,35.88,272.59,Shipped,9112 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003166,CUST_000046,PROD_000079,EMP_000027,2023-10-25,2023-10-30,8,968.14,7.8,67.99,860.94,Cancelled,7585 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003167,CUST_000332,PROD_000179,EMP_000103,2025-05-16,2025-05-26,10,831.78,4.0,11.46,649.34,Delivered,9541 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003168,CUST_000568,PROD_000135,EMP_000073,2024-06-22,2024-06-23,5,701.77,25.4,68.96,237.46,Cancelled,9533 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003169,CUST_000611,PROD_000026,EMP_000079,2023-10-17,2023-10-19,6,657.92,24.3,18.6,955.0,Cancelled,4948 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003170,CUST_000503,PROD_000117,EMP_000072,2024-07-10,2024-07-12,7,342.75,23.4,27.99,414.04,Delivered,7222 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003171,CUST_000211,PROD_000176,EMP_000114,2024-05-31,2024-06-02,7,303.57,11.9,65.31,708.85,Pending,6633 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003172,CUST_000831,PROD_000096,EMP_000036,2023-12-11,2023-12-16,2,906.49,3.5,52.22,307.8,Cancelled,2686 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003173,CUST_000254,PROD_000070,EMP_000188,2023-10-20,2023-10-24,3,331.39,0.3,85.2,36.8,Returned,9121 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003174,CUST_000121,PROD_000069,EMP_000147,2023-08-24,2023-08-26,5,85.79,2.5,74.15,54.99,Pending,7428 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003175,CUST_000718,PROD_000144,EMP_000024,2024-11-12,2024-11-18,8,572.97,2.9,58.8,813.07,Processing,3094 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003176,CUST_000757,PROD_000018,EMP_000045,2025-01-25,2025-01-30,6,805.62,16.2,26.26,781.86,Returned,144 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003177,CUST_000045,PROD_000150,EMP_000047,2024-03-11,2024-03-19,9,647.31,10.9,26.92,201.15,Returned,4721 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003178,CUST_000183,PROD_000174,EMP_000080,2024-10-26,2024-11-03,1,947.84,11.6,87.79,633.0,Returned,4788 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003179,CUST_000622,PROD_000161,EMP_000034,2024-05-14,2024-05-15,8,777.34,5.2,45.91,140.23,Processing,1903 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003180,CUST_000521,PROD_000106,EMP_000178,2025-07-08,2025-07-12,4,829.48,9.1,73.29,356.9,Cancelled,7201 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003181,CUST_000177,PROD_000146,EMP_000168,2024-01-19,2024-01-20,4,954.86,21.6,32.22,703.45,Cancelled,8219 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003182,CUST_000311,PROD_000072,EMP_000001,2024-01-11,2024-01-14,8,522.35,12.6,13.19,384.75,Returned,4521 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003183,CUST_000702,PROD_000174,EMP_000076,2025-04-14,2025-04-22,10,64.67,8.6,32.63,352.75,Delivered,9923 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003184,CUST_000019,PROD_000195,EMP_000111,2023-10-20,2023-10-21,9,772.56,25.9,24.91,522.4,Pending,267 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003185,CUST_000484,PROD_000138,EMP_000003,2023-12-04,2023-12-11,8,733.43,16.6,62.59,427.71,Returned,5137 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003186,CUST_000151,PROD_000039,EMP_000047,2023-11-18,2023-11-21,2,136.5,16.4,39.87,30.67,Shipped,8791 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003187,CUST_000234,PROD_000043,EMP_000127,2025-03-03,2025-03-06,4,311.91,4.1,7.14,771.6,Delivered,949 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003188,CUST_000538,PROD_000165,EMP_000171,2024-01-12,2024-01-14,5,759.86,17.5,59.49,546.52,Returned,2733 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003189,CUST_000703,PROD_000050,EMP_000033,2024-12-27,2024-12-30,9,940.03,9.0,75.43,986.63,Pending,9859 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003190,CUST_000047,PROD_000131,EMP_000182,2025-05-12,2025-05-14,9,406.01,4.4,91.58,119.82,Returned,3716 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003191,CUST_000876,PROD_000046,EMP_000021,2023-09-06,2023-09-11,6,665.38,24.8,25.74,139.91,Delivered,457 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003192,CUST_000529,PROD_000157,EMP_000175,2024-11-06,2024-11-16,8,804.11,23.2,16.53,183.35,Shipped,7413 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003193,CUST_000504,PROD_000065,EMP_000132,2024-12-23,2024-12-29,1,529.4,23.5,43.79,276.14,Processing,2377 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
